############################################################################################
# These are the CsI calibration parameters taken from the 2nd campaign,
# they correspond to the values of a1, a2 & a4 from file veda2/data/par_tabac_csi2_9.dat
# which were read in by subroutine INI_TABAC_CSI_2_9 (defined in veda2/for2/csi29_2_E.f).
#
# These parameters were used for Z>=2.
#
# The function used was the "standard" Parlog formula with a Fermi-function smoothing
# around the delta-ray production threshold (KVLightEnergyCsI): it has been verified
# that the original Fortran numerical inversion (given by function tabacaru_2_9,
# defined in veda2/for2/csi29_2_E.f) gives exactly the same results as KVLightEnergyCsI
# with the same parameters.
#
# NOTE in the original Fortran implementation, the parameter a3=6.0 was written in the code.
############################################################################################
RunList:          1000-199999
SignalIn:			ScaledTotLight
SignalOut:			ScaledEnergy
CalibType:			LightEnergy
CalibClass:			LightEnergyCsI
ZRange:			2
CSI_0601: 22.2749, 0.3209, 6.0000, 0.385
CSI_0602: 21.618, 0.3, 6.0000, 0.385
CSI_0603: 19.511, 0.322, 6.0000, 0.385
CSI_0604: 25.5651, 0.3573, 6.0000, 0.385
CSI_0605: 23.8871, 0.4673, 6.0000, 0.385
CSI_0606: 22.7336, 0.3, 6.0000, 0.385
CSI_0607: 17.6139, 0.5628, 6.0000, 0.385
CSI_0608: 19.176, 0.3645, 6.0000, 0.385
CSI_0609: 19.3005, 0.4867, 6.0000, 0.385
CSI_0610: 24.2185, 0.311, 6.0000, 0.385
CSI_0611: 20.3065, 0.4926, 6.0000, 0.385
CSI_0612: 20.2104, 0.476, 6.0000, 0.385
CSI_0613: 21.4678, 0.466, 6.0000, 0.385
CSI_0614: 17.4778, 0.5299, 6.0000, 0.385
CSI_0615: 18.7549, 0.474, 6.0000, 0.385
CSI_0616: 31.0526, 0.3, 6.0000, 0.385
CSI_0617: 23.7559, 0.3, 6.0000, 0.385
CSI_0618: 20.4853, 0.3718, 6.0000, 0.385
CSI_0619: 23.3909, 0.4154, 6.0000, 0.385
CSI_0620: 22.1955, 0.4178, 6.0000, 0.385
CSI_0621: 15.386, 0.3676, 6.0000, 0.385
CSI_0622: 20.8406, 0.319, 6.0000, 0.385
CSI_0623: 20.9178, 0.353, 6.0000, 0.385
CSI_0624: 18.8126, 0.3, 6.0000, 0.385
CSI_0701: 20.8717, 0.3, 6.0000, 0.385
CSI_0702: 24.1861, 0.3309, 6.0000, 0.385
CSI_0703: 24.3084, 0.3827, 6.0000, 0.385
CSI_0704: 18.9858, 0.563, 6.0000, 0.385
CSI_0705: 18.6773, 0.7, 6.0000, 0.385
CSI_0706: 24.0734, 0.5112, 6.0000, 0.385
CSI_0707: 21.1413, 0.3616, 6.0000, 0.385
CSI_0708: 27.4401, 0.3704, 6.0000, 0.385
CSI_0709: 23.8132, 0.4361, 6.0000, 0.385
CSI_0710: 24.6399, 0.4724, 6.0000, 0.385
CSI_0711: 27.5201, 0.3594, 6.0000, 0.385
CSI_0712: 21.1321, 0.6607, 6.0000, 0.385
CSI_0713: 19.5275, 0.4235, 6.0000, 0.385
CSI_0714: 27.1497, 0.5371, 6.0000, 0.385
CSI_0715: 29.5624, 0.3356, 6.0000, 0.385
CSI_0716: 24.9606, 0.3163, 6.0000, 0.385
CSI_0717: 24.7373, 0.5061, 6.0000, 0.385
CSI_0718: 21.8779, 0.4589, 6.0000, 0.385
CSI_0719: 26.2775, 0.3043, 6.0000, 0.385
CSI_0720: 23.1593, 0.3, 6.0000, 0.385
CSI_0721: 26.2809, 0.4305, 6.0000, 0.385
CSI_0722: 22.5286, 0.4316, 6.0000, 0.385
CSI_0723: 24.6208, 0.4526, 6.0000, 0.385
CSI_0724: 24.9469, 0.3034, 6.0000, 0.385
CSI_0801: 33.7678, 0.3, 6.0000, 0.385
CSI_0802: 28.0344, 0.3, 6.0000, 0.385
CSI_0803: 29.5165, 0.4457, 6.0000, 0.385
CSI_0804: 26.8721, 0.4155, 6.0000, 0.385
CSI_0805: 29.6996, 0.3035, 6.0000, 0.385
CSI_0806: 27.9723, 0.3, 6.0000, 0.385
CSI_0807: 25.0338, 0.6428, 6.0000, 0.385
CSI_0808: 21.7152, 0.3029, 6.0000, 0.385
CSI_0809: 24.1077, 0.5053, 6.0000, 0.385
CSI_0810: 26.3603, 0.3, 6.0000, 0.385
CSI_0811: 25.488, 0.381, 6.0000, 0.385
CSI_0812: 29.5766, 0.3, 6.0000, 0.385
CSI_0813: 26.7725, 0.4129, 6.0000, 0.385
CSI_0814: 29.9449, 0.3, 6.0000, 0.385
CSI_0815: 25.0563, 0.6457, 6.0000, 0.385
CSI_0816: 23.8203, 0.3, 6.0000, 0.385
CSI_0817: 28.5496, 0.4574, 6.0000, 0.385
CSI_0818: 28.5252, 0.6, 6.0000, 0.385
CSI_0819: 22.4517, 0.3, 6.0000, 0.385
CSI_0820: 22.4836, 0.4123, 6.0000, 0.385
CSI_0821: 32.9849, 0.4262, 6.0000, 0.385
CSI_0822: 37.3033, 0.3, 6.0000, 0.385
CSI_0823: 26.9312, 0.3818, 6.0000, 0.385
CSI_0824: 36.7165, 0.4466, 6.0000, 0.385
CSI_0901: 52.5386, 0.3, 6.0000, 0.385
CSI_0902: 40.3019, 0.3, 6.0000, 0.385
CSI_0903: 32.559, 0.4078, 6.0000, 0.385
CSI_0904: 39.7218, 0.4857, 6.0000, 0.385
CSI_0905: 37.2666, 0.3848, 6.0000, 0.385
CSI_0906: 36.3848, 0.5125, 6.0000, 0.385
CSI_0907: 38.9724, 0.4535, 6.0000, 0.385
CSI_0908: 38.8947, 0.4217, 6.0000, 0.385
CSI_0909: 35.9256, 0.3274, 6.0000, 0.385
CSI_0910: 37.6909, 0.5756, 6.0000, 0.385
CSI_0911: 38.0593, 0.3, 6.0000, 0.385
CSI_0912: 37.6901, 0.3, 6.0000, 0.385
CSI_0913: 35.3318, 0.3838, 6.0000, 0.385
CSI_0914: 40.3663, 0.3708, 6.0000, 0.385
CSI_0915: 36.2398, 0.3311, 6.0000, 0.385
CSI_0916: 37.9751, 0.5874, 6.0000, 0.385
CSI_0917: 33.5136, 0.4407, 6.0000, 0.385
CSI_0918: 33.3106, 0.538, 6.0000, 0.385
CSI_0919: 32.3045, 0.3625, 6.0000, 0.385
CSI_0920: 41.621, 0.3, 6.0000, 0.385
CSI_0921: 41.1864, 0.4909, 6.0000, 0.385
CSI_0922: 38.2652, 0.4, 6.0000, 0.385
CSI_0923: 38.1104, 0.4, 6.0000, 0.385
CSI_0924: 36.7255, 0.3, 6.0000, 0.385
